text,text_clean,sentimen,emosi,created_at,uid,uniqueId,videoWebUrl,cid,avatarThumbnail
"botak hitam
pemain judi
HIYAA HIYA HOOO",botak hitam main judi hiyaa hiya hooo,netral,netral,2025-01-08 17:21:14+00:00,7434167576580064311,zeraaa_love0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457595890778899205,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4802f540679a34336ef220f2ce071050~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5f471877&x-expires=1746172800&x-signature=n7x2dkXqaNxr66GEvzAP0fjz2A4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
pssi melawan suporter timnas cuk,pssi lawan suporter timnas cuk,netral,netral,2025-01-08 09:12:46+00:00,6766161869516620801,anugrahsipayung12,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457470049247675154,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/94923bcb0bce24a9a0bda0db2ba67a0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=310aad82&x-expires=1746176400&x-signature=f4zZcLJsT4xZlzYPhYK0f3RO6YU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Out petrik,out trik,negatif,netral,2025-03-20 11:24:01+00:00,7002210162845549569,famels.store,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483850918472221458,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b0e68719a3142c8ceaaf1c53c4fb4ff7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=36cff479&x-expires=1746172800&x-signature=qf2ahfyB8HssCaWQoC%2BuoWyin6Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
😂,,netral,netral,2025-01-09 03:03:17+00:00,7027401966553416731,_shrillgin,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457745854990402311,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e2fb26ce8d5bf1f0ee220c778dba150~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ca70844a&x-expires=1746172800&x-signature=VnkGCVOgfjGuv5z1rWMM4SbYvPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
bung towel t nya apa,bung towel t,netral,netral,2025-01-08 12:03:07+00:00,7435294247332856887,korizen_sinta34,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457513954177499920,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c00a4bfe75766f50b59051748ccaae4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cde3048c&x-expires=1746176400&x-signature=wOgWEIoYVR%2B%2BzvWK8GdTpoVZAV8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
gini ya rasanya jadi fans Shin Tae young udah di pecat di ganti p.t..k bawaan nya pinhin nangis terus Shin Tae young udah balik ke koerea dah gak bisa berkata kata semoga Shin Tae young bisa menjadi timnas Indonesia lagi amin,gin rasa fans shin tae young pecat ganti ptk bawa pinhin nang terus shin tae young balik koerea kata kata moga shin tae young jadi timnas indonesia lagi amin,negatif,netral,2025-01-09 07:41:24+00:00,7382563821196510214,mahiraaj_1,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457817469546889990,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d8d08c4db3a22edf8877a2ee6f022398~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=75be6b78&x-expires=1746172800&x-signature=wJ6QX2cw%2BVI%2F81HzQxicFhmd5B8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
kalo sama ini tertanya tidak lebih baik gimana??,sama tanya baik gimana,netral,netral,2025-01-08 21:48:50+00:00,74240739353698304,urfahvorite,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457664839332020997,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a294385430cee3a5ff7c2ab208d9a8af~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=649e2702&x-expires=1746172800&x-signature=yB1DfsbDuJ6dICv3zGqGmjPfYpA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
ping...!!!,ping,netral,netral,2025-01-08 16:22:47+00:00,7164674741327823898,godoh_gedang3,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457580867310895890,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/055094d48fcb476363c9d8270b082c4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0f0607b4&x-expires=1746172800&x-signature=lJDeKOcXDWnRr9vDlY0a0W%2Ftm%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
hbis mnis sepah d buang,hbis mnis sepah d buang,netral,netral,2025-01-08 10:46:15+00:00,6936692468387087362,dyan_cadaz,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457494102146777862,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8c85422890dbbadd816bb4c99ec85166~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3cfaf87&x-expires=1746176400&x-signature=AnSsg1gV9uQUVPtyz%2F8bWzJDXjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
#patrickkluivertout,patrickkluivertout,netral,netral,2025-01-08 12:38:34+00:00,7361723999354799110,orangseperiti,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457523100402762512,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b7ca77084181294d323b23b594f50b78~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8009e2da&x-expires=1746172800&x-signature=zj6YpNAxsenQi1umy%2BwG3u4%2Fa60%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
"@ＩＲＶＡＮ　ＪＲ　汚゜ジ: fisik bisa di ubah
skil bisa di cari
tapi pelatih kayak Sty tidak datang 2×",fisik ubah skil cari tapi latih sty datang,netral,netral,2025-01-10 16:09:28+00:00,7151386770441061403,shaturnwithstar,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458319608127439623,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1923eb0c97958acd98c35009c353353c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=45583068&x-expires=1746172800&x-signature=kWGBF9MssqJjH46W2mCVCbG4MDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Terima gk Terima harus di Terima 😔,terima terima terima,netral,netral,2025-01-08 23:31:53+00:00,7372587768860394502,marklee2563,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457691317797208848,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4e1110bc9eeacb2d7f8c1cdfc3a7ea4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dc5dd36b&x-expires=1746172800&x-signature=k7pKdWKNDsVOW0ArmErlrF1BlB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
teaa,teaa,netral,netral,2025-01-09 12:36:29+00:00,7418586258836636678,b3_tmenn,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457884001799226118,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dd6239fe621e77f64af246d9f66d4f49~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a23a8fb&x-expires=1746172800&x-signature=zHLrSshl2jQoOvzZzeH9YGqqwCE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
pemain nya jangan belanda semua dong pas main,main jangan belanda pas main,netral,netral,2025-03-20 11:24:59+00:00,6958668320153535493,udinmuhamad432,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483851132374467336,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b81fa7aa96e7f4a2da1dc9f62a3afe2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=748f5e13&x-expires=1746172800&x-signature=mC0N1OCEI42DriCjDfclk%2FVVZ1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
MARI TERTAWA BERSAMAAAA HAHAHAHA,mari tertawa bersamaaaa hahahaha,netral,bahagia,2025-01-08 10:12:24+00:00,6967226822417564673,_..mon,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457485413352211216,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/50bfda417f16d3925772c39df43f4e30~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c574b04&x-expires=1746176400&x-signature=i0S81g4iF%2Fcq7AP642KRtkF3n%2Fs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Spongebob ambil temen lu Patrick,spongebob ambil temen patrick,netral,netral,2025-01-08 16:03:02+00:00,7237643878543049729,ndi.alifia,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457575770375226118,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6c0225d55d5ca541edbc673963c9fa61~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8fd3eb9c&x-expires=1746172800&x-signature=eMCkybf8%2F4mlbUzDz4ZjqqhFjBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
hi gelaaappp,hi gelaaappp,netral,netral,2025-01-08 09:16:42+00:00,6548845471372673026,momycaca111,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457471052177588999,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b7ac0545bfd14f896e79bbc74086d28~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=eacbb3f2&x-expires=1746176400&x-signature=to8T1qxj0DZ1FkM87fx8Tu2pkYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
ini yg mau di coba sebagai pelatih apa sebagai pemain ? .,mau coba latih main,netral,netral,2025-01-08 10:06:27+00:00,6920035241240331266,rze.dy02_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457483871812600583,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3804e10fa864347b349447421162a253~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3d618b3e&x-expires=1746176400&x-signature=5shup6BJ%2By4RDIC9n%2F1VDvm94rI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
FOMOO😹😹😹😹,fomoo,netral,netral,2025-01-08 14:59:38+00:00,7072596279499604993,naeres_7,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457559446445753089,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1311bf3f6dc60e8ea1de3bc42bc53fcd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c7cdb02&x-expires=1746172800&x-signature=Kf7CVXNAPcinyPkg2S5ZMtAh%2FpI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"maaf yaa udah gak interested lagi, mau pelatih nya siapa juga. mau dukung pemainnya aja. kl gak lolos pildun Patrick Star out pokoknya😌",maaf yaa interested lagi mau latih mau dukung main kl lolos pildun patrick star out pokok,negatif,netral,2025-01-08 11:09:21+00:00,7404484391521027078,nhelscreative77,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457500102438535943,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e204b503079ddbd90f33f705f9bffe2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e39644ff&x-expires=1746176400&x-signature=euAIb2Wisut0UlouJJLUmIhFdOc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"kembali kan sty kepada kami
dia telah banyak berjasa apakah ini tanda terima kasih kalian kepada dia
bahkan dia telah menaikkan harga diri Indonesia dari yang terendah hingga sampai saat ini cukup tinggi",kembali sty kepada telah banyak jasa apakah tanda terima kasih kalian kepada bahkan telah naik harga diri indonesia rendah hingga saat cukup tinggi,netral,netral,2025-01-09 13:05:07+00:00,7457524722868225040,jadwal_nurulmusthofa135,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457901025434075922,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb65b275b74f28773b922b5d449a2e58~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=20bae4c4&x-expires=1746172800&x-signature=%2FcuJR24TfsqwfvtcrWxFuEplt8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"yang kecewa silahkan menepi
yanh masih setia tetap berdiri",kecewa silah tepi yanh setia tetap diri,negatif,sedih,2025-01-08 14:09:43+00:00,6851473666871575553,erlnggagil_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457546595568485138,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7aafeb9b0f64e60e95b5ea5561af024~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8af8e079&x-expires=1746172800&x-signature=3dEnEy9zhoepn8CKVX9Xe%2F0N2KU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
MASIH MAU STY ERA.,mau sty era,netral,netral,2025-01-09 00:07:19+00:00,6971751534024180738,thisezzz,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457700517256823557,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fd71f87127c919c7c0b8ecf54ec3e711~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=90e5c1e6&x-expires=1746172800&x-signature=8LfXb%2BcpzI%2Bofhxq2sA60LoKaEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
ga suka barca jadi ga suka patrick🤪,suka barca suka patrick,netral,netral,2025-01-08 18:06:59+00:00,6943188144775611394,lvsxx6,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457607716899586823,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/972ca3a88f100edee5f00a99884f228b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7ab09b03&x-expires=1746172800&x-signature=9H8h2fu1all3EYFWJINkdFBP2QM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
welcome total football,welcome total football,positif,netral,2025-01-09 04:34:29+00:00,6787962236381611010,fahrurizal.zildzian,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457769304466899718,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/94d44e4d9b2f7ba3e88d1d63300fa6e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3bb271c0&x-expires=1746172800&x-signature=ISLmNoJchrQ1tJk0RUgNO5L05QY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😂😂😂,,netral,netral,2025-01-08 11:47:49+00:00,6858102791026689026,ini_hanz_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457510024978498311,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9dda674222858c1a64a1b8e199d7cce6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32a73e84&x-expires=1746176400&x-signature=aBVLV2ZjbmFiQv2B4sStyfTuTfc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"siapapun pelatihnya saya dukung 100% timnas, karna sy pendukung timnas bukan pelatih😊",siapa latih dukung timnas karna sy dukung timnas bukan latih,netral,netral,2025-01-08 13:41:08+00:00,6799031624820622337,sedulur474,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457533552108847879,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-aiso/3493a699160c99f3fe130c452919a903~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9477e70f&x-expires=1746172800&x-signature=9sTmkgrOdqnORN746PQMtDI%2Ffxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
😌,,netral,netral,2025-01-08 12:10:34+00:00,7154381331999622146,fawi14,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457515887328838407,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fff178ccfada1d20539ac82d54051569~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ac4ff2a&x-expires=1746176400&x-signature=otzRatmUGTJIvdLvjrp88FWj%2B2w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
@On The Spot TRANS7,on the spot trans,netral,netral,2025-01-08 13:15:51+00:00,6903547668578108418,man.chestr.unhed,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457532704847627009,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ef2de34fb25c2128c2d92360aac91758~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bd685d55&x-expires=1746172800&x-signature=NdvuPLkZAN5506cC3dF55%2FaNYLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
terserah dah mau kalah mau menang mau nyungsep gak mau nonton timnas Indonesia lagi,serah mau kalah mau menang mau nyungsep mau nonton timnas indonesia lagi,netral,netral,2025-01-08 12:55:02+00:00,7071543595937989633,reddybagus,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457527325970711302,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ffdd1d151a3ca6f11e7955109c311f65~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b41b47e&x-expires=1746176400&x-signature=bMn9g0rlaeOFakrC6GwI9NUOR44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kenapa ya Cyprus Margono tidak di panggil ke timnas padahal dia hebat loh,kenapa cyprus margono panggil timnas padahal hebat,positif,netral,2025-04-10 07:17:17+00:00,7489046965955691528,syahrilimron5,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7491580076213306130,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/71fe610c48e960821ceea59b7b5146d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f6b9eaee&x-expires=1746172800&x-signature=j837XMd2YlwPYMKMSdOrRYAtYs8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
kalok gak bagus ngapin di rekrut?,kalok bagus ngapin rekrut,positif,netral,2025-01-08 11:36:12+00:00,7193247359157076997,traa_090210,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457506958939177744,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca917db073d8c7e1faa89c7b5d25ac3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f0e42c96&x-expires=1746172800&x-signature=zoXADDrlQUBLT2HHN3SgGVN45ag%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
LOH BENERAN YA? 😭,beneran,netral,netral,2025-01-08 10:29:32+00:00,6553556325971099650,aurlaptr,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457489844563198727,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/35a15a7961fc3e9ad122f17190da72fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aae584ca&x-expires=1746176400&x-signature=27CKaxcOMdTHnmxlr77Dn7uV1x0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
#𝙎𝙏𝙔 𝘾𝙊𝙈𝙀𝘽𝘼𝘾𝙆,,netral,netral,2025-01-08 11:55:20+00:00,7344901090116748293,juara_latihan_makan_nya,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457511958040986386,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba2107ca7ad2d7667fff068be37638b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=696bf6c8&x-expires=1746176400&x-signature=uAlr6x0PZECt4TVO7rHN51ZsWJY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
"Kepeda seluruh yg syg STY, segera lah menerima pelatih baru dan mendukung timnas Indonesia. karena bersatunya seluruh elemen masyarakat dapat mendorong kemajuan Timnas Indonesia. menuju Piala Dunia 2026.
ayo sebar hashtag
#IndonesiaPialaDunia2026",peda seluruh syg sty segera terima latih baru dukung timnas indonesia satu seluruh elemen masyarakat dorong maju timnas indonesia tuju piala dunia ayo sebar hashtag indonesiapialadunia,positif,netral,2025-01-08 16:20:59+00:00,7346573433466061825,hyzr.m,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457580379249279745,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7346827152853860357~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e24337eb&x-expires=1746172800&x-signature=PPENSDkqXoa6H3de1gKGmkprwXg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
🥰,,netral,netral,2025-03-27 04:00:43+00:00,6778701847362388993,kenn_tmaa,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7486334233997968146,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/eb90782f02b83891307c93ea9831e167~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd9b88fd&x-expires=1746172800&x-signature=sUOQN6iK%2B5JMEMcVPtGIazTtdVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
yang mikir gampang siapa?,mikir gampang,netral,netral,2025-01-08 10:16:07+00:00,6968021911759389698,gamasalah._,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457486381716538119,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5002a8319830e250111122eee6a48fc0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cbf8a43f&x-expires=1746172800&x-signature=yT8HG7b%2B8F%2FVAinLMWfDwZMx7UY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
males liat wkwkw,males liat wkwkw,netral,marah,2025-01-08 09:16:39+00:00,6672562074687652865,syanti32,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457471008515605264,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/64cb6d67435f50758f192b4a51daa790~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4041f83c&x-expires=1746176400&x-signature=WafvcpLV7ZFJDTCX2YSaEVNgnLU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
knp gk Zidane zidan,knp zidane zidan,netral,netral,2025-01-08 11:42:07+00:00,6849550611018793986,giblock2,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457508543252497160,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6f032f0b7d03916bb6923d8618bbd108~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=67f468c3&x-expires=1746172800&x-signature=B13nMd2ekd3YO8BP7sH%2BHtgfHek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
gblok,gblok,netral,netral,2025-01-08 19:10:29+00:00,6887484394156770305,pitoonihh,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457623957061206785,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/8902395eef877236d3ebf30a5504ce85~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1c1274fc&x-expires=1746172800&x-signature=pTHjzwX1Fp6dMh%2FeNgvNRDSiXXs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
😁,,netral,netral,2025-03-21 16:09:08+00:00,7008158903851058178,caramel.gnt,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484295458686534418,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/03dafe8dea9a0081e93557d9c71fdabf~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cb8c371f&x-expires=1746172800&x-signature=%2FvIMBtcXuiAzF2lFHkX%2BVR4rjTI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
